 PATH path4743 FOUND 
Scale factor = 1.000000
 0) 249.31,57.98
ERROR
    449.07,190.82
    450.53,192.15
    453.44,194.84
    457.77,198.92
    459.19,200.30
    462.00,203.08
    466.17,207.30
    467.54,208.73
    470.25,211.62
    474.28,215.98
    475.60,217.46
    478.20,220.44
    482.07,224.95
    483.33,226.48
    485.83,229.55
    489.54,234.19
    490.75,235.75
    493.14,238.91
    496.68,243.68
    497.83,245.29
    500.10,248.53
    503.47,253.42
    504.56,255.07
    506.72,258.39
    509.91,263.40
    510.95,265.09
    512.98,268.48
    515.99,273.59
    516.97,275.31
    518.88,278.77
    521.71,284.00
    522.62,285.75
    524.41,289.27
    527.06,294.59
    527.90,296.38
    529.57,299.97
    532.03,305.38
    532.81,307.19
    534.35,310.83
    536.61,316.32
    537.31,318.09
    538.67,321.66
    540.66,327.01
    541.30,328.81
    542.53,332.41
    544.34,337.83
    544.92,339.65
    546.03,343.29
    547.65,348.77
    548.16,350.60
    549.15,354.28
    550.59,359.80
    551.04,361.66
    551.90,365.37
    553.14,370.94
    553.53,372.81
    554.26,376.55
    555.32,382.17
    555.64,384.04
    556.24,387.81
    557.10,393.45
    557.36,395.34
    557.84,399.12
    558.50,404.79
    558.69,406.69
    559.04,410.48
    559.51,416.17
    559.64,418.08
    559.86,421.88
    560.13,427.59
    560.14,427.68
    560.14,427.85
    560.14,428.10
    583.91,428.36
ERROR
    583.89,427.27
    583.86,425.07
    583.80,421.81
    583.74,419.79
    583.60,415.80
    583.35,409.92
    583.24,407.86
    583.00,403.83
    582.59,397.97
    582.40,395.81
    581.99,391.68
    581.33,385.85
    581.07,384.15
    580.55,380.79
    579.74,375.78
    579.45,374.09
    578.85,370.74
    577.92,365.74
    577.59,364.06
    576.91,360.73
    575.86,355.75
    575.49,354.09
    574.72,350.77
    573.54,345.82
    573.12,344.17
    572.27,340.89
    570.96,335.97
    570.50,334.34
    569.56,331.08
    568.11,326.21
    567.60,324.59
    566.57,321.37
    564.99,316.54
    564.44,314.94
    563.32,311.75
    561.60,306.96
    561.01,305.38
    559.80,302.22
    557.95,297.48
    557.32,295.92
    556.03,292.80
    554.07,288.12
    553.40,286.57
    552.03,283.49
    549.95,278.86
    549.24,277.33
    547.80,274.28
    545.61,269.69
    544.79,268.02
    543.15,264.72
    540.68,259.82
    539.82,258.18
    538.11,254.92
    535.53,250.10
    534.63,248.48
    532.83,245.27
    530.11,240.51
    529.17,238.92
    527.28,235.78
    524.42,231.11
    523.44,229.56
    521.45,226.48
    518.45,221.90
    517.41,220.39
    515.33,217.39
    512.16,212.91
    511.09,211.45
    508.91,208.53
    505.60,204.16
    504.48,202.74
    502.21,199.89
    498.75,195.63
    497.59,194.25
    495.24,191.49
    491.66,187.34
    490.46,186.00
    488.03,183.31
    484.33,179.26
    483.10,177.95
    480.61,175.33
    476.81,171.38
    475.55,170.10
    473.00,167.53
    469.11,163.66
    467.68,162.27
    464.81,159.50
    460.49,155.40
    459.02,154.05
    456.07,151.36
    451.63,147.38
    450.13,146.07
    447.11,143.48
    442.55,139.63
    441.01,138.37
    437.91,135.87
    433.24,132.16
    431.66,130.95
    428.49,128.55
    423.70,125.00
    422.08,123.83
    418.83,121.54
    413.94,118.14
    412.28,117.04
    408.96,114.85
    403.95,111.62
    402.26,110.57
    398.87,108.50
    393.76,105.44
    392.05,104.45
    388.59,102.49
    383.38,99.60
    381.63,98.67
    378.12,96.83
    372.82,94.12
    371.04,93.24
    367.47,91.52
    362.08,88.98
    360.28,88.16
    356.65,86.56
    351.19,84.19
    349.36,83.43
    345.69,81.94
    340.15,79.74
    338.31,79.04
    334.60,77.66
    328.99,75.62
    327.13,74.97
    323.38,73.70
    317.73,71.82
    315.37,71.08
    310.67,69.64
    303.65,67.56
    301.28,66.91
    296.54,65.66
    289.44,63.86
    287.06,63.31
    282.29,62.26
    275.12,60.77
    272.73,60.32
    267.93,59.48
    260.70,58.30
    258.31,57.96
    253.50,57.33
    246.23,56.46
    243.83,56.22
    239.01,55.78
    231.70,55.19
    229.31,55.05
    224.48,54.79
    217.16,54.46
    214.77,54.39
    209.94,54.29
    202.62,54.19
 PATH path4778 FOUND 
Scale factor = 1.000000
 1) 441.03,243.63
    417.25,487.25
ERROR
    417.31,489.07
    417.39,492.70
    417.47,498.16
    417.47,500.06
    417.42,503.87
    417.31,509.58
    417.24,511.48
    417.07,515.28
    416.76,520.98
    416.63,522.88
    416.32,526.68
    415.82,532.36
    415.62,534.25
    415.19,538.04
    414.50,543.71
    414.24,545.59
    413.68,549.36
    412.79,555.00
    412.46,556.87
    411.77,560.62
    410.69,566.23
    410.30,568.09
    409.49,571.81
    408.22,577.38
    407.77,579.23
    406.83,582.92
    405.37,588.44
    404.86,590.27
    403.79,593.93
    402.15,599.40
    401.57,601.21
    400.39,604.82
    398.56,610.24
    397.92,612.03
    396.62,615.60
    394.61,620.95
    393.91,622.72
    392.48,626.24
    390.29,631.52
    389.53,633.26
    387.99,636.74
    385.62,641.94
    384.80,643.66
    383.14,647.08
    380.60,652.20
    379.73,653.89
    377.95,657.25
    375.24,662.28
    374.32,663.94
    372.43,667.24
    369.55,672.17
    368.57,673.80
    366.57,677.03
    363.53,681.86
    362.50,683.45
    360.39,686.62
    357.19,691.36
    356.10,692.91
    353.89,696.01
    350.54,700.62
    349.60,701.87
    347.59,704.47
    344.40,708.47
    343.36,709.71
    341.20,712.26
    337.86,716.13
    336.76,717.36
    334.50,719.86
    331.05,723.64
    329.90,724.86
    327.57,727.33
    324.03,731.03
    322.84,732.24
    320.45,734.67
    316.84,738.29
    315.61,739.50
    313.16,741.89
    309.48,745.44
    308.21,746.63
    305.68,748.99
    301.91,752.45
    300.59,753.64
    297.97,755.96
    294.11,759.31
    292.70,760.49
    289.95,762.75
    285.96,765.93
    284.45,767.07
    281.41,769.31
    276.84,772.64
    275.29,773.72
    272.19,775.87
    267.51,779.05
    265.94,780.08
    262.77,782.13
    257.99,785.15
    256.38,786.14
    253.15,788.08
    248.28,790.94
    246.64,791.87
    243.34,793.70
    238.38,796.41
    236.71,797.28
    233.36,799.00
    228.31,801.54
    226.61,802.36
    223.20,803.97
    218.07,806.33
    216.34,807.09
    212.88,808.59
    207.68,810.78
    205.93,811.48
    202.41,812.86
    197.13,814.87
    195.36,815.51
    191.80,816.77
    186.46,818.61
    184.66,819.19
    181.07,820.32
    175.66,821.97
    173.85,822.49
    170.22,823.50
    164.76,824.96
    162.94,825.42
    159.28,826.30
    153.78,827.58
    151.94,827.98
    148.25,828.73
    142.70,829.82
    140.85,830.16
    137.14,830.79
    131.56,831.69
    129.63,831.97
    125.77,832.50
    119.97,833.24
    118.03,833.45
    114.14,833.84
    108.32,834.37
    106.37,834.52
    102.47,834.77
    96.62,835.11
    94.67,835.18
    90.77,835.30
    84.93,835.44
    82.97,835.44
    79.07,835.43
    73.23,835.35
    71.28,835.30
    67.38,835.14
    61.53,834.87
    59.58,834.74
    55.69,834.45
    49.86,833.97
    47.92,833.78
    44.04,833.36
    38.23,832.68
    36.30,832.42
    32.44,831.86
    26.66,830.97
    24.74,830.65
    20.90,829.96
    15.15,828.87
    13.24,828.48
    9.43,827.66
    3.72,826.37
    1.83,825.91
    -1.95,824.96
    -7.62,823.47
    -9.49,822.95
    -13.24,821.86
    -18.84,820.19
    -20.70,819.60
    -24.41,818.38
    -29.95,816.51
    -31.79,815.85
    -35.45,814.51
    -40.92,812.44
    -42.73,811.72
    -46.34,810.25
    -51.74,808.00
    -53.53,807.22
    -57.08,805.62
    -62.40,803.18
    -64.15,802.34
    -67.65,800.62
    -72.88,798.00
    -74.60,797.09
    -78.04,795.26
    -83.17,792.45
    -84.86,791.49
    -88.23,789.53
    -93.27,786.54
    -94.92,785.52
    -98.22,783.45
    -103.15,780.29
    -104.79,779.19
    -108.06,776.97
    -112.94,773.58
    -114.54,772.43
    -117.73,770.08
    -122.48,766.52
    -124.04,765.30
    -127.14,762.84
    -131.76,759.10
    -133.28,757.83
    -136.29,755.26
    -140.78,751.36
    -142.25,750.04
    -145.17,747.37
    -149.51,743.32
    -150.94,741.95
    -153.76,739.17
    -157.97,734.98
    -159.35,733.56
    -162.08,730.69
    -166.15,726.35
    -167.48,724.88
    -170.11,721.93
    -174.03,717.46
    -175.31,715.95
    -177.85,712.90
    -181.61,708.31
    -182.84,706.75
    -185.27,703.62
    -188.87,698.90
    -190.05,697.30
    -192.37,694.09
    -195.81,689.25
    -196.93,687.61
    -199.15,684.31
    -202.42,679.35
    -203.48,677.67
    -205.57,674.30
    -208.66,669.22
    -209.66,667.50
    -211.63,664.06
    -214.53,658.87
    -215.47,657.11
    -217.30,653.59
    -220.00,648.29
    -220.87,646.50
    -222.57,642.90
    -225.08,637.48
    -225.89,635.66
    -227.46,632.00
    -229.77,626.51
    -230.51,624.66
    -231.95,620.94
    -234.07,615.36
    -234.74,613.49
    -236.06,609.73
    -237.98,604.08
    -238.58,602.18
    -239.76,598.38
    -241.48,592.66
    -242.02,590.74
    -243.06,586.90
    -244.57,581.12
    -245.04,579.19
    -245.95,575.31
    -247.25,569.49
    -247.66,567.54
    -248.43,563.63
    -249.53,557.76
    -249.86,555.80
    -250.49,551.87
    -251.38,545.97
    -251.65,543.99
    -252.14,540.04
    -252.82,534.12
    -253.01,532.13
    -253.37,528.17
    -253.84,522.22
    -253.96,520.23
    -254.17,516.26
    -254.44,510.29
    -254.49,508.30
    -254.56,504.32
    -254.62,498.35
    -254.61,497.10
    -254.55,494.62
    -254.45,490.90
    58.31,-3.72
    0.00,-0.02
    -0.02,0.57
    -0.05,1.13
    -0.06,1.70
    -0.04,2.05
    -0.05,4.09
    -0.02,6.14
    0.02,2.05
    0.08,4.09
    0.17,6.13
    0.09,2.05
    0.21,4.09
    0.37,6.13
    0.16,2.04
    0.34,4.08
    0.56,6.12
    0.22,2.04
    0.47,4.07
    0.76,6.09
    0.29,2.03
    0.60,4.05
    0.95,6.06
    0.35,2.02
    0.73,4.02
    1.15,6.03
    0.41,2.00
    0.86,4.00
    1.34,5.99
    0.48,1.99
    0.99,3.97
    1.53,5.94
    0.54,1.97
    1.11,3.94
    1.72,5.89
    0.60,1.95
    1.24,3.90
    1.91,5.84
    0.67,1.93
    1.36,3.85
    2.09,5.77
    0.73,1.91
    1.49,3.81
    2.28,5.70
    0.79,1.89
    1.61,3.76
    2.46,5.62
    0.85,1.86
    1.73,3.71
    2.63,5.54
    0.91,1.83
    1.85,3.65
    2.81,5.45
    0.97,1.80
    1.96,3.59
    2.99,5.36
    1.02,1.77
    2.07,3.52
    3.15,5.26
    1.08,1.74
    2.19,3.46
    3.32,5.16
    1.13,1.70
    2.30,3.38
    3.49,5.05
    1.19,1.66
    2.41,3.31
    3.65,4.94
    1.24,1.62
    2.51,3.23
    3.80,4.81
    1.29,1.58
    2.61,3.14
    3.96,4.69
    1.34,1.54
    2.71,3.06
    4.10,4.56
    1.39,1.50
    2.81,2.97
    4.25,4.43
    1.44,1.45
    2.90,2.88
    4.39,4.29
    1.35,1.28
    2.71,2.54
    4.09,3.77
    1.38,1.24
    2.78,2.46
    4.19,3.65
    1.42,1.20
    2.85,2.38
    4.29,3.53
    1.45,1.16
    2.91,2.29
    4.39,3.40
    1.48,1.12
    2.98,2.21
    4.49,3.28
    1.52,1.07
    3.05,2.12
    4.59,3.14
    1.55,1.03
    3.11,2.03
    4.68,3.01
    1.58,0.98
    3.16,1.94
    4.76,2.87
    1.60,0.93
    3.22,1.84
    4.84,2.72
    1.63,0.88
    3.27,1.74
    4.92,2.58
    1.65,0.84
    3.32,1.65
    5.00,2.43
    1.68,0.79
    3.37,1.55
    5.07,2.28
    1.70,0.74
    3.41,1.44
    5.13,2.13
    1.72,0.68
    3.45,1.35
    5.19,1.98
    1.74,0.63
    3.49,1.24
    5.25,1.83
    1.75,0.58
    3.52,1.14
    5.30,1.68
    1.77,0.53
    3.55,1.04
    5.34,1.53
    1.79,0.48
    3.58,0.94
    5.39,1.38
    1.80,0.43
    3.60,0.84
    5.42,1.23
    1.81,0.38
    3.63,0.74
    5.45,1.08
    1.82,0.33
    3.65,0.64
    5.48,0.93
    1.83,0.29
    3.66,0.55
    5.50,0.79
    1.83,0.24
    3.67,0.45
    5.52,0.64
    1.84,0.19
    3.69,0.36
    5.54,0.50
    1.50,0.12
    3.68,0.17
    6.27,0.17
    1.91,-0.00
    4.04,-0.03
    6.27,-0.09
    2.03,-0.05
    4.15,-0.12
    6.28,-0.21
    2.11,-0.09
    4.23,-0.19
    6.27,-0.31
    2.21,-0.13
    4.33,-0.27
    6.26,-0.42
    2.47,-0.20
    4.63,-0.41
    6.24,-0.64
    1.97,-0.28
    3.93,-0.58
    5.88,-0.91
    1.96,-0.33
    3.91,-0.70
    5.84,-1.09
    1.94,-0.39
    3.88,-0.81
    5.80,-1.27
    1.93,-0.45
    3.85,-0.93
    5.76,-1.44
    1.92,-0.51
    3.82,-1.05
    5.72,-1.62
    1.90,-0.57
    3.79,-1.17
    5.67,-1.79
    1.88,-0.63
    3.75,-1.28
    5.61,-1.96
    1.86,-0.68
    3.71,-1.40
    5.55,-2.14
    1.84,-0.74
    3.67,-1.51
    5.48,-2.31
    1.82,-0.80
    3.62,-1.63
    5.41,-2.48
    1.79,-0.85
    3.56,-1.73
    5.32,-2.64
    1.76,-0.91
    3.51,-1.85
    5.24,-2.81
    1.73,-0.96
    3.45,-1.95
    5.15,-2.97
    1.70,-1.02
    3.39,-2.06
    5.05,-3.13
    1.67,-1.07
    3.32,-2.16
    4.96,-3.28
    1.63,-1.12
    3.25,-2.26
    4.85,-3.43
    1.60,-1.17
    3.18,-2.36
    4.74,-3.58
    1.56,-1.22
    3.10,-2.46
    4.63,-3.73
    1.52,-1.27
    3.03,-2.56
    4.51,-3.87
    1.48,-1.31
    2.95,-2.65
    4.39,-4.01
    1.44,-1.36
    2.86,-2.74
    4.26,-4.14
    1.40,-1.40
    2.77,-2.82
    4.13,-4.27
    1.35,-1.44
    2.69,-2.91
    4.00,-4.40
    1.31,-1.48
    2.60,-2.99
    3.86,-4.52
    1.26,-1.52
    2.50,-3.07
    3.72,-4.64
    1.21,-1.56
    2.41,-3.14
    3.58,-4.75
    1.17,-1.60
    2.31,-3.21
    3.43,-4.85
    1.11,-1.62
    2.20,-3.26
    3.25,-4.90
    1.06,-1.65
    2.09,-3.32
    3.10,-5.00
    1.01,-1.69
    1.99,-3.39
    2.94,-5.10
    0.95,-1.72
    1.88,-3.44
    2.78,-5.19
    0.90,-1.74
    1.77,-3.50
    2.61,-5.27
    0.84,-1.77
    1.66,-3.55
    2.44,-5.35
    0.79,-1.79
    1.54,-3.60
    2.28,-5.43
    0.73,-1.82
    1.43,-3.65
    2.10,-5.50
    0.67,-1.84
    1.32,-3.69
    1.93,-5.56
    0.61,-1.86
    1.20,-3.73
    1.77,-5.61
    0.56,-1.87
    1.09,-3.76
    1.60,-5.66
    0.50,-1.89
    0.98,-3.79
    1.43,-5.71
    0.45,-1.90
    0.87,-3.81
    1.27,-5.74
    0.40,-1.91
    0.77,-3.84
    1.12,-5.78
    0.34,-1.92
    0.66,-3.85
    0.96,-5.80
    0.26,-1.70
    0.48,-3.67
    0.67,-5.84
    0.16,-1.83
    0.30,-3.80
    0.41,-5.86
    0.10,-1.89
    0.18,-3.86
    0.24,-5.88
    0.06,-1.93
    0.09,-3.90
    0.11,-5.88
    0.02,-1.95
    0.02,-3.92
    -0.00,-5.88
    -0.01,-0.88
    -0.03,-1.74
    -0.05,-2.61
 PATH path4780 FOUND 
Scale factor = 1.000000
 2) 106.53,243.63
    130.41,487.25
ERROR
    130.42,486.77
    130.43,485.71
    130.45,484.19
    130.55,481.62
    130.82,476.73
    131.35,469.55
    131.62,467.23
    132.25,462.63
    133.37,455.51
    133.79,453.38
    134.71,448.95
    136.26,441.92
    136.73,439.93
    137.73,435.98
    139.30,430.08
    139.88,428.13
    141.09,424.23
    142.98,418.42
    143.66,416.50
    145.08,412.68
    147.27,406.99
    148.06,405.10
    149.67,401.36
    152.17,395.78
    153.05,393.95
    154.86,390.30
    157.64,384.86
    158.61,383.07
    160.61,379.53
    163.66,374.24
    164.73,372.51
    166.90,369.06
    170.23,363.94
    171.38,362.26
    173.72,358.93
    177.30,353.98
    178.54,352.36
    181.05,349.15
    184.87,344.39
    186.19,342.83
    188.85,339.76
    192.91,335.19
    194.30,333.70
    197.12,330.76
    201.40,326.40
    202.86,324.99
    205.82,322.19
    210.32,318.05
    211.85,316.71
    214.94,314.07
    219.64,310.16
    221.23,308.89
    224.46,306.40
    229.35,302.73
    231.01,301.55
    234.35,299.23
    239.41,295.82
    241.12,294.72
    244.58,292.57
    249.81,289.42
    251.58,288.42
    255.14,286.45
    260.53,283.56
    262.34,282.65
    266.01,280.87
    271.53,278.27
    273.40,277.45
    277.14,275.86
    282.80,273.56
    284.70,272.84
    288.53,271.45
    294.30,269.45
    296.24,268.83
    300.13,267.65
    306.00,265.96
    307.68,265.52
    311.06,264.70
    316.19,263.51
    317.89,263.16
    321.32,262.51
    326.50,261.57
    328.22,261.31
    331.68,260.81
    336.90,260.11
    338.63,259.91
    342.11,259.56
    347.35,259.09
    349.09,258.96
    352.59,258.75
    357.85,258.48
    359.61,258.43
    363.12,258.35
    368.39,258.29
    370.14,258.30
    373.66,258.36
    378.92,258.50
    380.68,258.58
    384.18,258.78
    389.43,259.12
    391.19,259.27
    394.69,259.60
    399.93,260.16
    401.68,260.38
    405.17,260.86
    410.38,261.63
    412.13,261.93
    415.60,262.57
    420.77,263.58
    422.50,263.96
    425.94,264.77
    431.05,266.03
    432.96,266.56
    436.77,267.67
    442.47,269.40
    444.35,270.02
    448.10,271.32
    453.70,273.34
    455.55,274.06
    459.23,275.55
    464.71,277.84
    466.52,278.66
    470.12,280.33
    475.49,282.89
    477.25,283.80
    480.76,285.64
    485.99,288.48
    487.71,289.47
    491.12,291.48
    496.20,294.57
    497.88,295.65
    501.19,297.84
    506.12,301.18
    507.73,302.33
    510.93,304.68
    515.69,308.25
    517.24,309.48
    520.32,311.98
    524.89,315.78
    526.38,317.09
    529.34,319.74
    533.72,323.76
    535.14,325.14
    537.96,327.93
    542.14,332.16
    543.50,333.60
    546.18,336.53
    550.15,340.97
    551.44,342.48
    553.97,345.53
    557.72,350.15
    558.93,351.72
    561.31,354.89
    564.82,359.69
    565.95,361.32
    568.17,364.60
    571.44,369.57
    572.49,371.25
    574.54,374.64
    577.56,379.77
    578.52,381.50
    580.40,384.98
    583.16,390.25
    584.03,392.03
    585.74,395.61
    588.23,401.01
    589.01,402.83
    590.53,406.49
    592.74,412.01
    593.43,413.87
    594.76,417.60
    596.68,423.22
    597.27,425.11
    598.41,428.91
    600.04,434.63
    600.46,436.27
    601.27,439.57
    602.44,444.52
    602.79,446.18
    603.46,449.50
    604.42,454.50
    604.70,456.17
    605.23,459.52
    605.97,464.55
    606.18,466.23
    606.57,469.60
    607.10,474.66
    607.22,476.18
    607.44,479.24
    607.72,483.82
    632.42,488.41
ERROR
    632.34,486.60
    632.16,483.00
    631.83,477.59
    631.67,475.60
    631.30,471.61
    630.69,465.62
    630.44,463.63
    629.91,459.66
    629.05,453.71
    628.72,451.73
    628.02,447.78
    626.91,441.87
    626.50,439.91
    625.64,436.00
    624.28,430.13
    623.79,428.19
    622.77,424.32
    621.17,418.52
    620.59,416.61
    619.41,412.78
    617.57,407.05
    616.97,405.32
    615.75,401.87
    613.87,396.74
    613.21,395.03
    611.87,391.63
    609.80,386.56
    609.08,384.88
    607.61,381.54
    605.35,376.56
    604.57,374.91
    602.97,371.63
    600.52,366.74
    599.67,365.13
    597.94,361.91
    595.30,357.12
    594.38,355.55
    592.53,352.41
    589.70,347.73
    588.73,346.19
    586.75,343.14
    583.73,338.57
    582.70,337.08
    580.61,334.10
    577.41,329.66
    576.33,328.21
    574.12,325.32
    570.76,321.01
    569.62,319.60
    567.30,316.80
    563.79,312.61
    562.60,311.25
    560.18,308.53
    556.52,304.47
    555.28,303.15
    552.78,300.52
    548.97,296.59
    547.59,295.21
    544.81,292.48
    540.60,288.43
    539.17,287.11
    536.28,284.50
    531.91,280.63
    530.43,279.37
    527.43,276.87
    522.91,273.18
    521.38,271.98
    518.29,269.61
    513.62,266.11
    512.04,264.98
    508.86,262.73
    504.05,259.42
    502.43,258.35
    499.15,256.23
    494.22,253.12
    492.55,252.11
    489.19,250.13
    484.13,247.21
    482.43,246.28
    479.00,244.44
    473.82,241.73
    472.08,240.86
    468.58,239.16
    463.31,236.67
    461.53,235.87
    457.96,234.32
    452.59,232.04
    450.78,231.32
    447.15,229.91
    441.69,227.85
    439.85,227.20
    436.17,225.94
    430.62,224.10
    428.76,223.53
    425.03,222.42
    419.42,220.82
    417.53,220.33
    413.76,219.38
    408.08,218.01
    406.18,217.59
    402.37,216.79
    396.64,215.66
    394.69,215.32
    390.76,214.68
    384.81,213.79
    382.84,213.54
    378.87,213.09
    372.89,212.48
    370.90,212.32
    366.92,212.04
